clean_code,company_name,feat_hype_volatility,feat_hype_volume_surge,feat_hype_momentum,feat_hype_mdd,feat_hype_high_gap,feat_hype_LOG_PSR,feat_hype_LOG_PBR,feat_fin_Capital_Impairment_Ratio,feat_fin_Debt_Ratio_Pct,feat_fin_consecutive_op_loss_years,feat_fin_Paid_In_Capital_Increase,feat_fin_3개년_유상증자_누적횟수,feat_fin_cb_bw_count,feat_fin_insider_holdings_pct,feat_fin_Total_Revenue,feat_fin_Total_Equity,feat_fin_Total_Assets,feat_fin_has_dividend,feat_rd_R&D_Ratio_Pct,feat_rd_years_after_listing,feat_rd_is_tech_listing,feat_rd_absence_3y,feat_rd_to_assets_rank_gap,feat_rd_sales_growth_mismatch,feat_rd_pipeline_disclosure_absence,feat_rd_milestone_correction_ratio,target
011040,경동제약,0.4081496759101354,0.1604794782956324,0.2451534733441034,0.0774299835255354,0.1242857142857142,0.0,0.0,0.0,0.1250333333333333,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1729133258356986,0.0,0.7135,0.0,0.0,0.0,0.5114155251141552,0.7758820632932122,1.0,0.0,0
011170,롯데케미칼,0.7471397336719316,0.0973810203483415,0.0563524590163934,0.124223602484472,0.6250783699059561,0.0,0.0,0.0,0.3382666666666666,0.6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.963,0.0,0.0,0.0,0.8584474885844748,0.0,1.0,0.0,0
012790,신일제약,0.4060406380099961,0.099111217934483,0.1934482758620689,0.0881458966565349,0.2129742962056303,0.0,0.0,0.0,0.0440333333333333,0.0,0.0,0.0,0.0,0.4962857142857142,0.0242329892785564,0.0,0.2600849124696515,0.0,0.8435,0.0,0.0,0.0,0.680365296803653,0.12519574252206073,1.0,0.0,0
014570,고려제약,0.7875320631759081,1.0,0.2058531746031746,0.0972495088408644,0.3739782016348774,0.0,0.0,0.0,0.046,0.0,0.013370186,1.0,0.0,0.0,0.0683343327245333,0.0536577944774929,0.3503867578045317,0.0,1.0,0.0,0.0,1.0,0.9429223744292238,0.0,1.0,0.0,0
014950,삼익제약,0.0,0.0,0.25,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.1421990932013859,0.8996566681120063,1.0,1.0,0.96,0.0,1.0,0.9429223744292238,0.0,1.0,0.0,1
016580,환인제약,0.278097914048052,0.109795543074231,0.1966717095310136,0.0650205761316872,0.2365869424692954,0.0,0.0,0.0,0.0431666666666666,0.0,0.0,0.3333333333333333,0.0,0.7634285714285713,0.0,0.0,0.1239706138538014,0.0,0.985,0.0,0.0,0.0,0.8812785388127854,0.8154664182106451,1.0,0.0,0
017180,명문제약,0.6096942172102553,1.0,0.1893719806763285,0.127027027027027,0.3212686567164179,0.0,0.0,0.0,0.533,0.0,0.0,0.0,0.0,0.7477142857142858,0.0,0.0069475381128896,0.1961336741716343,1.0,0.945,0.0,0.0,0.0,0.7899543378995434,0.8126417202336065,1.0,0.0,0
017860,DS단석,0.9618534901054084,0.1013504940900069,0.3630872581050156,0.4734982353091657,0.7716249972629395,0.0,0.2389797099196161,0.0,0.5384333333333333,0.0,5.76e-05,0.6666666666666666,0.0,0.2825714285714286,0.0,0.0,0.0444096569005729,1.0,1.0,0.84,0.0,1.0,0.9429223744292238,0.0,1.0,0.0,0
018620,우진비앤지,0.4478169126725368,0.2145832787257652,0.1643258426966292,0.1002155172413793,0.2936951316839585,0.0,0.0,0.0,0.5211666666666667,0.0,0.0,0.0,0.4,0.9,0.127149710961608,0.278034564108335,0.3158076625016021,1.0,0.894,0.0,0.0,0.0,0.7534246575342466,0.0,1.0,0.0,0
018680,서울제약,0.5613828028910797,0.2394580532758152,0.175997425997426,0.1067821067821067,0.4223385689354276,0.0,0.0,0.0,0.2609333333333333,0.0,0.0,0.0,0.0,0.9,0.1355001506072097,0.1980383672065553,0.3816549341623414,1.0,0.7555000000000001,0.0,0.0,0.0,0.5159817351598174,0.3744327755434296,1.0,0.0,0
019170,신풍제약,0.5795427527486677,0.0853112167092587,0.1742798353909465,0.1319751992914083,0.4498399146211312,0.2445792467553924,0.2518686951855333,0.0,0.1090333333333333,0.6,0.0,0.0,0.0,0.5145714285714287,0.0,0.0,0.1552853532812493,1.0,0.5955,0.0,0.0,0.0,0.4018264840182648,1.0,0.0,0.2,0
023910,대한약품,0.2639865875879149,0.2085624793720029,0.2528790786948177,0.0604395604395604,0.1133671742808798,0.0,0.0,0.0,0.0584666666666666,0.0,0.0,0.0,0.0,0.3025714285714287,0.0,0.0,0.1629679566490267,0.0,0.956,0.0,0.0,0.0,0.8310502283105023,0.0,1.0,0.0,0
025000,KPX케미칼,0.3371468887784577,0.2399171821127224,0.2048755300971785,0.0662251414069003,0.1221221143018018,0.0,0.0,0.0,0.0863666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0183994316039998,0.0,1.0,0.0,0.0,1.0,0.9429223744292238,0.0,1.0,0.0,0
025620,차AI헬스케어,0.5797010864205385,0.8428201408185177,0.0959459459459459,0.1488162344983089,0.5991649269311065,0.1985646731927145,0.0140205390896751,0.0,0.1043333333333333,0.6,0.0,0.6666666666666666,0.0,0.0,0.4023922137068556,0.2639848808374525,0.4699588533488631,1.0,1.0,0.0,0.0,1.0,0.9429223744292238,0.0,1.0,0.0,1
032300,한국파마,0.7200785583969055,0.1425785050573647,0.2219482120838471,0.1636473429951691,0.3900398406374502,0.2116951570422382,0.3135118266556766,0.0,0.1910333333333333,0.0,0.0,0.0,1.0,0.0,0.0450154089437626,0.0730249604197696,0.3164280381862395,0.0,0.8734999999999999,0.6133333333333333,0.0,0.0,0.6666666666666667,0.17747022045589408,0.0,0.0,0
033270,유나이티드,0.4449183194027971,0.113780839461459,0.1877403846153846,0.091578947368421,0.3390199637023594,0.0,0.0,0.0,0.0555666666666666,0.0,0.13457774,0.6666666666666666,0.0,0.2322857142857143,0.0,0.0,0.1080957135103796,1.0,0.719,0.0,0.0,0.0,0.5296803652968036,0.19586278579979274,1.0,0.0,0
034940,조아제약,0.7442016838909433,0.9443143462978209,0.0979033404406538,0.0987124463519313,0.5117206982543641,0.0,0.0,0.0,0.4542666666666666,0.6,0.0,0.0,0.0,0.8571428571428572,0.1013878964882399,0.2517027965703189,0.3822628138634295,1.0,0.8755,0.0,0.0,0.0,0.639269406392694,0.5600903619207068,1.0,0.0,0
036220,오상헬스케어,0.904889655455818,0.1575226171996519,0.1931906614785992,0.1234076433121019,0.6119250425894378,0.2001434359406866,0.0,0.0,0.0104666666666666,0.2,1.0,1.0,0.0,0.0,0.0471334483579397,0.0,0.1767258955272481,0.0,0.0,0.8533333333333333,0.0,0.0,0.3013698630136986,0.0,1.0,0.0,1
036480,대성미생물,0.5656106666731512,0.16545602995622,0.1982248520710059,0.0971786833855799,0.2290076335877862,0.1094688954196509,0.0,0.0,0.2203,0.6,0.0,0.0,0.0,0.3257142857142856,0.3116756761581367,0.2270412436369238,0.4112473662154686,0.0,1.0,0.0,0.0,1.0,0.9429223744292238,0.0,1.0,0.0,0
039200,오스코텍,0.5405377894568975,0.0621475129534158,0.0699737187910644,0.088235294117647,0.4478458049886621,0.973253310995748,0.7336239184042652,0.0,0.1002333333333333,0.6,0.00528313,1.0,0.0,0.9,0.2342119909954663,0.0,0.2558558477130658,1.0,0.0,0.0,0.0,0.0,0.16894977168949776,1.0,0.6666666666666667,0.0,0
041910,폴라리스AI파마,0.6413553447614262,0.1642391551424376,0.1441176470588235,0.1517543859649122,0.5472972972972973,0.0522698200485909,0.0,0.0,0.0151999999999999,0.0,1.0,0.3333333333333333,0.0,0.9,0.1123682282788642,0.0,0.2904787748731182,0.0,0.7475,0.0,0.0,0.0,0.6301369863013699,0.0,1.0,0.0,0
047920,HLB제약,0.5601433316222904,0.2050220517836369,0.220703125,0.079059829059829,0.413625304136253,0.5151191739090948,0.7073559906261216,0.0,0.1189333333333333,0.0,0.128252727,1.0,0.4,0.8305714285714285,0.0,0.0,0.2671752785819189,1.0,0.9105,0.3066666666666666,0.0,0.0,0.6940639269406392,0.0,1.0,0.0,1
048530,인트론바이오,1.0,0.1534687088376058,0.2128712871287128,0.1771217712177121,0.3828382838283828,0.9690587799291416,0.2684341950745811,0.0,0.0103666666666666,0.6,0.0,0.0,0.2,0.896,0.5963059178241927,0.0384488126006044,0.3545379560050753,0.0,0.0,0.0,0.0,0.0,0.4703196347031964,0.0,1.0,0.0,1
049180,셀루메드,1.0,0.1742471122541334,0.0567632850241545,0.143046357615894,0.3864734299516908,0.1113936294660258,0.674566106507491,0.0,0.6448666666666667,0.4,0.048,0.6666666666666666,0.0,0.9845714285714284,0.0098779284120569,0.3242826303090824,0.3924567355510179,1.0,0.921,0.0,0.0,0.33333333333333337,0.9429223744292238,0.0,1.0,0.0,1
049960,쎌바이오텍,0.3547040498425727,0.1630394085167895,0.2666545981173063,0.0581478822684852,0.1234643734643734,0.197354710489761,0.0,0.0,0.0167333333333333,0.0,0.0,0.0,0.0,0.9,0.1508946046348809,0.0,0.2949098223264119,0.0,0.5660000000000001,0.0,0.0,0.0,0.5342465753424658,0.0,0.6666666666666667,0.0,0
052260,현대바이오랜드,0.798435306608481,0.6588751331862795,0.1378865979381443,0.1118721461187214,0.6141025641025641,0.0367890200732897,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.2368585204387999,0.0,0.6945,0.0,0.0,0.0,0.497716894977169,0.10574265045863449,0.6666666666666667,0.0,0
053030,바이넥스,1.0,0.07033603301969,0.1146123260437375,0.1799116997792494,0.3207407407407407,0.441646139085573,0.4318820662241255,0.0,0.1797333333333333,0.2,0.0,0.0,0.2,0.9,0.0,0.0,0.1845972750720909,1.0,0.954,0.0,0.0,0.0,0.8538812785388128,0.0,1.0,0.0,1
053950,경남제약,0.8532494770586342,0.6401494723024609,0.2735294117647059,0.1109570041608876,0.4134129271941019,0.0085966274504935,0.0,0.0,0.1485999999999999,0.6,1.0,0.3333333333333333,0.4,0.9,0.1080765227808271,0.0,0.2594556780458005,1.0,1.0,0.0,0.0,0.6666666666666667,0.9429223744292238,1.0,1.0,0.0,1
054670,대한뉴팜,0.5227887873807272,0.1075640199817208,0.1560283687943262,0.1109530583214793,0.3543233082706767,0.0,0.0,0.0,0.2547,0.0,0.0,0.0,0.0,0.2714285714285714,0.0,0.0,0.2183491824521842,0.0,0.967,0.0,0.0,0.0,0.821917808219178,1.0,1.0,0.0,0
058820,CMG제약,0.7118960792944673,0.1040552295809562,0.1583140877598152,0.1552270327349524,0.2783673469387755,0.2851547495828934,0.1186769259471261,0.0,0.2003,0.0,0.0,0.0,0.2,0.7348571428571429,0.0019637571055373,0.0,0.172643908566045,1.0,0.9265,0.0,0.0,0.0,0.8447488584474886,0.7768739241166585,0.6666666666666667,0.0,1
059210,메타바이오메드,0.5408518759053049,0.6717925016488039,0.233702737940026,0.0629470672389127,0.3180147058823529,0.0204399346074041,0.0284200997906668,0.0,0.2899333333333333,0.0,0.0,0.0,0.0,0.9,0.0133528085327645,0.0149689930785728,0.2504344368639817,0.0,0.7265,0.0,0.0,0.0,0.5753424657534247,0.0,1.0,0.0,0
060590,씨티씨바이오,0.4997998755854005,0.1681577137979815,0.1849269588313413,0.1080691642651296,0.4203539823008849,0.0785742566208766,0.2993492075166977,0.0,0.4025,0.4,0.0,0.0,0.0,0.0051428571428571,0.0,0.078631680690921,0.2711195833722067,1.0,0.8514999999999999,0.0,0.0,0.0,0.6255707762557078,0.0,0.6666666666666667,0.0,1
061250,화일약품,0.8660302300319623,0.1575506283204924,0.1678617992177314,0.1383966244725738,0.4327433628318584,0.0,0.0,0.0,0.0199666666666666,0.0,1.0,0.3333333333333333,0.2,0.1522857142857142,0.0,0.0,0.2221105040662822,1.0,0.9705,0.0,0.0,0.0,0.8721461187214612,0.0,1.0,0.0,0
063160,종근당바이오,0.5623986583220897,0.2198058622384003,0.1273584905660377,0.1112612612612612,0.3705293276108726,0.0,0.0,0.0,0.3905,0.0,0.0,0.0,0.0,0.3097142857142858,0.0,0.0,0.1819766508189495,0.0,0.908,0.0,0.0,0.0,0.7397260273972603,1.0,1.0,0.0,0
064550,바이오니아,0.6606728803948543,0.0647173099495733,0.1023364485981308,0.1128463476070529,0.5091145833333334,0.1481213131476927,0.3034263303569177,0.0,0.1640666666666666,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.1595398317809279,1.0,0.674,0.0,0.0,0.0,0.36986301369863017,0.0,1.0,0.0,1
066700,테라젠이텍스,0.5263404992846824,0.1990739726573001,0.2081497797356828,0.0866873065015479,0.3202614379084967,0.0,0.0075156642865914,0.0,0.3164333333333333,0.0,0.0,0.3333333333333333,0.2,0.9,0.0,0.0,0.2084152835055643,1.0,0.9175,0.0,0.0,0.0,0.6712328767123288,0.2644654640346165,1.0,0.0,0
067080,대화제약,0.7381611801961169,0.5449120255268852,0.1432422717469446,0.178544061302682,0.4981651376146789,0.0731767945426427,0.3614865036777107,0.0,0.5996,0.0,0.0,0.0,0.0,0.6691428571428573,0.0,0.0713363714101946,0.2287921657193242,1.0,0.7575000000000001,0.0,0.0,0.0,0.5205479452054795,0.0,0.6666666666666667,0.0,0
067290,JW신약,0.8032891889546734,0.3173270783871237,0.2252399254249784,0.1005202275580344,0.3623943838633556,0.0,0.4038882207201793,0.0,0.4518666666666667,0.0,0.0,0.0,0.4,0.9,0.0157264266586079,0.2851244990907053,0.4001384889193028,0.0,0.868,0.0,0.0,0.0,0.4840182648401826,0.09151831599737442,1.0,0.0,0
067370,선바이오,0.5646202141346025,0.1675586863698077,0.2394366197183098,0.1190168175937904,0.3919510061242344,0.6691635055441774,0.4204393165338697,0.0,0.4178,0.2,0.0,0.0,0.4,0.522,0.5306706268978543,0.2836903110062572,0.4048492126331654,0.0,0.0,0.76,0.0,0.0,0.28767123287671237,0.0,1.0,0.0,0
068270,셀트리온,0.4590792408030483,0.6464816788113176,0.2608329101576482,0.0631353744557493,0.1495680012530877,0.6925118918885084,0.2827330403903085,0.0,0.0664333333333333,0.0,1.0,1.0,0.0,0.4014285714285713,0.0,0.0,0.0,1.0,0.7195,0.4466666666666666,0.0,0.0,0.771689497716895,0.7896839143701979,1.0,0.0,0
068760,셀트리온제약,0.784503427220898,0.1528400796788516,0.1776939472837146,0.1418684870655658,0.5388458517738762,0.4820567359264017,0.6739526337232487,0.0,0.2288666666666666,0.0,0.088083738,1.0,0.0,0.0,0.0,0.0,0.0580912531103342,0.0,0.8634999999999999,0.0,0.0,0.0,0.6575342465753424,0.4049698873048602,1.0,0.0,0
069620,대웅제약,0.5350583444822304,0.08610255882609,0.2014285714285714,0.1011673151750972,0.2153941651148355,0.0064811213884731,0.2232066094084535,0.0,0.4404333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.398,0.0,0.0,0.0,0.2465753424657534,0.07217095946311317,1.0,0.0,0
